AÑO,MES,CATEGORIA_ALOJAMIENTO,CCAA,PROVINCIA,PERIODO_ANTELACION,PRECIO_CHECK-IN_ENTRE_SEMANA,PRECIO_CHECK-IN_FIN_SEMANA,CLASE_PRECIO,CCAA_CODE,PROVINCIA_CODE,CATEGORIA_ALOJAMIENTO_CODE,PERIODO_ANTELACION_CODE
2019,1,Hotel 5 Estrellas,Andalucía,Granada,3 Meses,107.0,110.0,1,0,19,2,3
2019,1,Hotel 5 Estrellas,Andalucía,Málaga,3 Meses,190.0,197.0,1,0,32,2,3
2019,1,Hotel 5 Estrellas,Andalucía,Sevilla,3 Meses,204.0,219.0,1,0,40,2,3
2019,1,Hotel 5 Estrellas,Canarias,Las Palmas,3 Meses,202.0,196.0,1,2,26,2,3
2019,1,Hotel 5 Estrellas,Cantabria,Cantabria,3 Meses,84.0,91.0,0,3,10,2,3
2019,1,Hotel 5 Estrellas,Castilla - La Mancha,Toledo,3 Meses,106.0,119.0,1,4,44,2,3
2019,1,Hotel 5 Estrellas,Castilla y León,Valladolid,3 Meses,87.0,88.0,0,5,46,2,3
2019,1,Hotel 5 Estrellas,Cataluña,Barcelona,3 Meses,205.0,201.0,1,6,7,2,3
2019,1,Hotel 5 Estrellas,Cataluña,Girona,3 Meses,118.0,145.0,1,6,18,2,3
2019,1,Hotel 5 Estrellas,Cataluña,Lleida,3 Meses,127.0,134.0,1,6,28,2,3
2019,1,Hotel 5 Estrellas,Comunidad Foral de Navarra,Navarra,3 Meses,128.0,129.0,1,7,33,2,3
2019,1,Hotel 5 Estrellas,Comunidad de Madrid,Madrid,3 Meses,196.0,186.0,1,8,30,2,3
2019,1,Hotel 5 Estrellas,Comunitat Valenciana,Alicante/Alacant,3 Meses,144.0,155.0,1,9,2,2,3
2019,1,Hotel 5 Estrellas,Comunitat Valenciana,Valencia/València,3 Meses,168.0,167.0,1,9,45,2,3
2019,1,Hotel 5 Estrellas,Galicia,A Coruña,3 Meses,93.0,88.0,1,11,0,2,3
2019,1,Hotel 5 Estrellas,Galicia,Pontevedra,3 Meses,105.0,104.0,1,11,36,2,3
2019,1,Hotel 5 Estrellas,Illes Balears,Illes Balears,3 Meses,180.0,184.0,1,12,23,2,3
2019,1,Hotel 5 Estrellas,País Vasco,Bizkaia,3 Meses,110.0,118.0,1,14,8,2,3
2019,1,Hotel 5 Estrellas,Región de Murcia,Murcia,3 Meses,96.0,96.0,1,16,31,2,3
2019,2,Hotel 3 Estrellas,Andalucía,Almería,1 Mes,48.0,55.0,0,0,3,0,0
2019,2,Hotel 3 Estrellas,Andalucía,Cádiz,1 Mes,53.0,58.0,0,0,15,0,0
2019,2,Hotel 3 Estrellas,Andalucía,Córdoba,1 Mes,48.0,84.0,0,0,16,0,0
2019,2,Hotel 3 Estrellas,Andalucía,Granada,1 Mes,59.0,80.0,0,0,19,0,0
2019,2,Hotel 3 Estrellas,Andalucía,Huelva,1 Mes,46.0,48.0,0,0,21,0,0
2019,2,Hotel 3 Estrellas,Andalucía,Jaén,1 Mes,62.0,70.0,0,0,24,0,0
2019,2,Hotel 3 Estrellas,Andalucía,Málaga,1 Mes,59.0,70.0,0,0,32,0,0
2019,2,Hotel 3 Estrellas,Andalucía,Sevilla,1 Mes,63.0,95.0,0,0,40,0,0
2019,2,Hotel 3 Estrellas,Aragón,Zaragoza,1 Mes,60.0,57.0,0,1,48,0,0
2019,2,Hotel 3 Estrellas,Canarias,Las Palmas,1 Mes,96.0,101.0,1,2,26,0,0
2019,2,Hotel 3 Estrellas,Canarias,Santa Cruz de Tenerife,1 Mes,91.0,93.0,1,2,38,0,0
2019,2,Hotel 3 Estrellas,Cantabria,Cantabria,1 Mes,76.0,73.0,0,3,10,0,0
2019,2,Hotel 3 Estrellas,Castilla - La Mancha,Toledo,1 Mes,48.0,78.0,0,4,44,0,0
2019,2,Hotel 3 Estrellas,Castilla y León,Valladolid,1 Mes,58.0,64.0,0,5,46,0,0
2019,2,Hotel 3 Estrellas,Cataluña,Barcelona,1 Mes,73.0,94.0,0,6,7,0,0
2019,2,Hotel 3 Estrellas,Cataluña,Girona,1 Mes,76.0,88.0,0,6,18,0,0
2019,2,Hotel 3 Estrellas,Cataluña,Lleida,1 Mes,54.0,63.0,0,6,28,0,0
2019,2,Hotel 3 Estrellas,Cataluña,Tarragona,1 Mes,62.0,64.0,0,6,42,0,0
2019,2,Hotel 3 Estrellas,Comunidad Foral de Navarra,Navarra,1 Mes,65.0,69.0,0,7,33,0,0
2019,2,Hotel 3 Estrellas,Comunidad de Madrid,Madrid,1 Mes,90.0,111.0,1,8,30,0,0
2019,2,Hotel 3 Estrellas,Comunitat Valenciana,Alicante/Alacant,1 Mes,55.0,65.0,0,9,2,0,0
2019,2,Hotel 3 Estrellas,Comunitat Valenciana,Castellón/Castelló,1 Mes,52.0,55.0,0,9,11,0,0
2019,2,Hotel 3 Estrellas,Comunitat Valenciana,Valencia/València,1 Mes,62.0,72.0,0,9,45,0,0
2019,2,Hotel 3 Estrellas,Galicia,A Coruña,1 Mes,49.0,53.0,0,11,0,0,0
2019,2,Hotel 3 Estrellas,Galicia,Lugo,1 Mes,47.0,51.0,0,11,29,0,0
2019,2,Hotel 3 Estrellas,Galicia,Pontevedra,1 Mes,50.0,53.0,0,11,36,0,0
2019,2,Hotel 3 Estrellas,Illes Balears,Illes Balears,1 Mes,90.0,89.0,1,12,23,0,0
2019,2,Hotel 3 Estrellas,La Rioja,La Rioja,1 Mes,62.0,78.0,0,13,25,0,0
2019,2,Hotel 3 Estrellas,País Vasco,Araba/Álava,1 Mes,69.0,67.0,0,14,4,0,0
2019,2,Hotel 3 Estrellas,País Vasco,Bizkaia,1 Mes,69.0,82.0,0,14,8,0,0
2019,2,Hotel 3 Estrellas,País Vasco,Gipuzkoa,1 Mes,68.0,79.0,0,14,17,0,0
2019,2,Hotel 3 Estrellas,Principado de Asturias,Asturias,1 Mes,56.0,56.0,0,15,5,0,0
2019,2,Hotel 3 Estrellas,Región de Murcia,Murcia,1 Mes,54.0,57.0,0,16,31,0,0
2019,2,Hotel 4 Estrellas,Andalucía,Almería,1 Mes,55.0,56.0,0,0,3,1,0
2019,2,Hotel 4 Estrellas,Andalucía,Cádiz,1 Mes,66.0,76.0,0,0,15,1,0
2019,2,Hotel 4 Estrellas,Andalucía,Córdoba,1 Mes,67.0,102.0,0,0,16,1,0
2019,2,Hotel 4 Estrellas,Andalucía,Granada,1 Mes,86.0,115.0,0,0,19,1,0
2019,2,Hotel 4 Estrellas,Andalucía,Huelva,1 Mes,61.0,59.0,0,0,21,1,0
2019,2,Hotel 4 Estrellas,Andalucía,Jaén,1 Mes,70.0,69.0,0,0,24,1,0
2019,2,Hotel 4 Estrellas,Andalucía,Málaga,1 Mes,92.0,96.0,1,0,32,1,0
2019,2,Hotel 4 Estrellas,Andalucía,Sevilla,1 Mes,87.0,122.0,0,0,40,1,0
2019,2,Hotel 4 Estrellas,Aragón,Zaragoza,1 Mes,85.0,73.0,0,1,48,1,0
2019,2,Hotel 4 Estrellas,Canarias,Las Palmas,1 Mes,143.0,146.0,1,2,26,1,0
2019,2,Hotel 4 Estrellas,Canarias,Santa Cruz de Tenerife,1 Mes,134.0,139.0,1,2,38,1,0
2019,2,Hotel 4 Estrellas,Cantabria,Cantabria,1 Mes,119.0,113.0,1,3,10,1,0
2019,2,Hotel 4 Estrellas,Castilla - La Mancha,Toledo,1 Mes,64.0,105.0,0,4,44,1,0
2019,2,Hotel 4 Estrellas,Castilla y León,Valladolid,1 Mes,68.0,75.0,0,5,46,1,0
2019,2,Hotel 4 Estrellas,Cataluña,Barcelona,1 Mes,95.0,111.0,1,6,7,1,0
2019,2,Hotel 4 Estrellas,Cataluña,Girona,1 Mes,101.0,115.0,1,6,18,1,0
2019,2,Hotel 4 Estrellas,Cataluña,Lleida,1 Mes,65.0,57.0,0,6,28,1,0
2019,2,Hotel 4 Estrellas,Cataluña,Tarragona,1 Mes,74.0,71.0,0,6,42,1,0
2019,2,Hotel 4 Estrellas,Comunidad Foral de Navarra,Navarra,1 Mes,76.0,76.0,0,7,33,1,0
2019,2,Hotel 4 Estrellas,Comunidad de Madrid,Madrid,1 Mes,124.0,130.0,1,8,30,1,0
2019,2,Hotel 4 Estrellas,Comunitat Valenciana,Alicante/Alacant,1 Mes,76.0,89.0,0,9,2,1,0
2019,2,Hotel 4 Estrellas,Comunitat Valenciana,Castellón/Castelló,1 Mes,71.0,73.0,0,9,11,1,0
2019,2,Hotel 4 Estrellas,Comunitat Valenciana,Valencia/València,1 Mes,82.0,93.0,0,9,45,1,0
2019,2,Hotel 4 Estrellas,Galicia,A Coruña,1 Mes,63.0,62.0,0,11,0,1,0
2019,2,Hotel 4 Estrellas,Galicia,Lugo,1 Mes,59.0,62.0,0,11,29,1,0
2019,2,Hotel 4 Estrellas,Galicia,Pontevedra,1 Mes,68.0,69.0,0,11,36,1,0
2019,2,Hotel 4 Estrellas,Illes Balears,Illes Balears,1 Mes,95.0,106.0,1,12,23,1,0
2019,2,Hotel 4 Estrellas,La Rioja,La Rioja,1 Mes,69.0,84.0,0,13,25,1,0
2019,2,Hotel 4 Estrellas,País Vasco,Araba/Álava,1 Mes,90.0,73.0,1,14,4,1,0
2019,2,Hotel 4 Estrellas,País Vasco,Bizkaia,1 Mes,75.0,87.0,0,14,8,1,0
2019,2,Hotel 4 Estrellas,País Vasco,Gipuzkoa,1 Mes,82.0,98.0,0,14,17,1,0
2019,2,Hotel 4 Estrellas,Principado de Asturias,Asturias,1 Mes,60.0,66.0,0,15,5,1,0
2019,2,Hotel 4 Estrellas,Región de Murcia,Murcia,1 Mes,67.0,67.0,0,16,31,1,0
2019,2,Hotel 5 Estrellas,Andalucía,Almería,1 Mes,72.0,79.0,0,0,3,2,0
2019,2,Hotel 5 Estrellas,Andalucía,Cádiz,1 Mes,93.0,125.0,1,0,15,2,0
2019,2,Hotel 5 Estrellas,Andalucía,Córdoba,1 Mes,74.0,120.0,0,0,16,2,0
2019,2,Hotel 5 Estrellas,Andalucía,Granada,1 Mes,113.0,126.0,1,0,19,2,0
2019,2,Hotel 5 Estrellas,Andalucía,Málaga,1 Mes,176.0,181.0,1,0,32,2,0
2019,2,Hotel 5 Estrellas,Andalucía,Sevilla,1 Mes,202.0,225.0,1,0,40,2,0
2019,2,Hotel 5 Estrellas,Canarias,Las Palmas,1 Mes,217.0,215.0,1,2,26,2,0
2019,2,Hotel 5 Estrellas,Cantabria,Cantabria,1 Mes,87.0,100.0,0,3,10,2,0
2019,2,Hotel 5 Estrellas,Castilla - La Mancha,Toledo,1 Mes,115.0,112.0,1,4,44,2,0
2019,2,Hotel 5 Estrellas,Castilla y León,Valladolid,1 Mes,120.0,109.0,1,5,46,2,0
2019,2,Hotel 5 Estrellas,Cataluña,Barcelona,1 Mes,207.0,228.0,1,6,7,2,0
2019,2,Hotel 5 Estrellas,Cataluña,Girona,1 Mes,132.0,164.0,1,6,18,2,0
2019,2,Hotel 5 Estrellas,Cataluña,Lleida,1 Mes,129.0,139.0,1,6,28,2,0
2019,2,Hotel 5 Estrellas,Comunidad Foral de Navarra,Navarra,1 Mes,144.0,147.0,1,7,33,2,0
2019,2,Hotel 5 Estrellas,Comunidad de Madrid,Madrid,1 Mes,209.0,195.0,1,8,30,2,0
2019,2,Hotel 5 Estrellas,Comunitat Valenciana,Alicante/Alacant,1 Mes,140.0,169.0,1,9,2,2,0
2019,2,Hotel 5 Estrellas,Comunitat Valenciana,Valencia/València,1 Mes,173.0,179.0,1,9,45,2,0
2019,2,Hotel 5 Estrellas,Galicia,A Coruña,1 Mes,80.0,86.0,0,11,0,2,0
2019,2,Hotel 5 Estrellas,Galicia,Pontevedra,1 Mes,105.0,110.0,1,11,36,2,0
2019,2,Hotel 5 Estrellas,Illes Balears,Illes Balears,1 Mes,192.0,212.0,1,12,23,2,0
2019,2,Hotel 5 Estrellas,País Vasco,Araba/Álava,1 Mes,82.0,70.0,0,14,4,2,0
2019,2,Hotel 5 Estrellas,País Vasco,Bizkaia,1 Mes,106.0,121.0,1,14,8,2,0
2019,2,Hotel 5 Estrellas,Principado de Asturias,Asturias,1 Mes,88.0,96.0,0,15,5,2,0
2019,2,Hotel 5 Estrellas,Región de Murcia,Murcia,1 Mes,99.0,106.0,1,16,31,2,0
2019,2,Hotel 3 Estrellas,Andalucía,Almería,2 Semanas,48.0,54.0,0,0,3,0,2
2019,2,Hotel 3 Estrellas,Andalucía,Cádiz,2 Semanas,53.0,62.0,0,0,15,0,2
2019,2,Hotel 3 Estrellas,Andalucía,Córdoba,2 Semanas,48.0,90.0,0,0,16,0,2
2019,2,Hotel 3 Estrellas,Andalucía,Granada,2 Semanas,58.0,81.0,0,0,19,0,2
2019,2,Hotel 3 Estrellas,Andalucía,Huelva,2 Semanas,45.0,47.0,0,0,21,0,2
2019,2,Hotel 3 Estrellas,Andalucía,Jaén,2 Semanas,60.0,72.0,0,0,24,0,2
2019,2,Hotel 3 Estrellas,Andalucía,Málaga,2 Semanas,58.0,74.0,0,0,32,0,2
2019,2,Hotel 3 Estrellas,Andalucía,Sevilla,2 Semanas,65.0,99.0,0,0,40,0,2
2019,2,Hotel 3 Estrellas,Aragón,Zaragoza,2 Semanas,60.0,58.0,0,1,48,0,2
2019,2,Hotel 3 Estrellas,Canarias,Las Palmas,2 Semanas,95.0,103.0,1,2,26,0,2
2019,2,Hotel 3 Estrellas,Canarias,Santa Cruz de Tenerife,2 Semanas,92.0,98.0,1,2,38,0,2
2019,2,Hotel 3 Estrellas,Cantabria,Cantabria,2 Semanas,84.0,77.0,0,3,10,0,2
2019,2,Hotel 3 Estrellas,Castilla - La Mancha,Toledo,2 Semanas,47.0,80.0,0,4,44,0,2
2019,2,Hotel 3 Estrellas,Castilla y León,Valladolid,2 Semanas,59.0,69.0,0,5,46,0,2
2019,2,Hotel 3 Estrellas,Cataluña,Barcelona,2 Semanas,74.0,99.0,0,6,7,0,2
2019,2,Hotel 3 Estrellas,Cataluña,Girona,2 Semanas,76.0,88.0,0,6,18,0,2
2019,2,Hotel 3 Estrellas,Cataluña,Lleida,2 Semanas,56.0,62.0,0,6,28,0,2
2019,2,Hotel 3 Estrellas,Cataluña,Tarragona,2 Semanas,60.0,66.0,0,6,42,0,2
2019,2,Hotel 3 Estrellas,Comunidad Foral de Navarra,Navarra,2 Semanas,62.0,68.0,0,7,33,0,2
2019,2,Hotel 3 Estrellas,Comunidad de Madrid,Madrid,2 Semanas,92.0,118.0,1,8,30,0,2
2019,2,Hotel 3 Estrellas,Comunitat Valenciana,Alicante/Alacant,2 Semanas,56.0,65.0,0,9,2,0,2
2019,2,Hotel 3 Estrellas,Comunitat Valenciana,Castellón/Castelló,2 Semanas,49.0,57.0,0,9,11,0,2
2019,2,Hotel 3 Estrellas,Comunitat Valenciana,Valencia/València,2 Semanas,62.0,77.0,0,9,45,0,2
2019,2,Hotel 3 Estrellas,Galicia,A Coruña,2 Semanas,49.0,55.0,0,11,0,0,2
2019,2,Hotel 3 Estrellas,Galicia,Lugo,2 Semanas,47.0,52.0,0,11,29,0,2
2019,2,Hotel 3 Estrellas,Galicia,Pontevedra,2 Semanas,50.0,52.0,0,11,36,0,2
2019,2,Hotel 3 Estrellas,Illes Balears,Illes Balears,2 Semanas,91.0,94.0,1,12,23,0,2
2019,2,Hotel 3 Estrellas,La Rioja,La Rioja,2 Semanas,61.0,82.0,0,13,25,0,2
2019,2,Hotel 3 Estrellas,País Vasco,Araba/Álava,2 Semanas,68.0,69.0,0,14,4,0,2
2019,2,Hotel 3 Estrellas,País Vasco,Bizkaia,2 Semanas,70.0,87.0,0,14,8,0,2
2019,2,Hotel 3 Estrellas,País Vasco,Gipuzkoa,2 Semanas,63.0,82.0,0,14,17,0,2
2019,2,Hotel 3 Estrellas,Principado de Asturias,Asturias,2 Semanas,55.0,57.0,0,15,5,0,2
2019,2,Hotel 3 Estrellas,Región de Murcia,Murcia,2 Semanas,56.0,59.0,0,16,31,0,2
2019,2,Hotel 4 Estrellas,Andalucía,Almería,2 Semanas,56.0,58.0,0,0,3,1,2
2019,2,Hotel 4 Estrellas,Andalucía,Cádiz,2 Semanas,66.0,80.0,0,0,15,1,2
2019,2,Hotel 4 Estrellas,Andalucía,Córdoba,2 Semanas,69.0,109.0,0,0,16,1,2
2019,2,Hotel 4 Estrellas,Andalucía,Granada,2 Semanas,80.0,121.0,0,0,19,1,2
2019,2,Hotel 4 Estrellas,Andalucía,Huelva,2 Semanas,60.0,58.0,0,0,21,1,2
2019,2,Hotel 4 Estrellas,Andalucía,Jaén,2 Semanas,69.0,70.0,0,0,24,1,2
2019,2,Hotel 4 Estrellas,Andalucía,Málaga,2 Semanas,89.0,104.0,0,0,32,1,2
2019,2,Hotel 4 Estrellas,Andalucía,Sevilla,2 Semanas,90.0,126.0,1,0,40,1,2
2019,2,Hotel 4 Estrellas,Aragón,Zaragoza,2 Semanas,83.0,68.0,0,1,48,1,2
2019,2,Hotel 4 Estrellas,Canarias,Las Palmas,2 Semanas,144.0,147.0,1,2,26,1,2
2019,2,Hotel 4 Estrellas,Canarias,Santa Cruz de Tenerife,2 Semanas,130.0,135.0,1,2,38,1,2
2019,2,Hotel 4 Estrellas,Cantabria,Cantabria,2 Semanas,128.0,123.0,1,3,10,1,2
2019,2,Hotel 4 Estrellas,Castilla - La Mancha,Toledo,2 Semanas,62.0,98.0,0,4,44,1,2
2019,2,Hotel 4 Estrellas,Castilla y León,Valladolid,2 Semanas,73.0,81.0,0,5,46,1,2
2019,2,Hotel 4 Estrellas,Cataluña,Barcelona,2 Semanas,95.0,116.0,1,6,7,1,2
2019,2,Hotel 4 Estrellas,Cataluña,Girona,2 Semanas,92.0,114.0,1,6,18,1,2
2019,2,Hotel 4 Estrellas,Cataluña,Lleida,2 Semanas,64.0,57.0,0,6,28,1,2
2019,2,Hotel 4 Estrellas,Cataluña,Tarragona,2 Semanas,74.0,75.0,0,6,42,1,2
2019,2,Hotel 4 Estrellas,Comunidad Foral de Navarra,Navarra,2 Semanas,76.0,84.0,0,7,33,1,2
2019,2,Hotel 4 Estrellas,Comunidad de Madrid,Madrid,2 Semanas,127.0,135.0,1,8,30,1,2
2019,2,Hotel 4 Estrellas,Comunitat Valenciana,Alicante/Alacant,2 Semanas,77.0,92.0,0,9,2,1,2
2019,2,Hotel 4 Estrellas,Comunitat Valenciana,Castellón/Castelló,2 Semanas,68.0,73.0,0,9,11,1,2
2019,2,Hotel 4 Estrellas,Comunitat Valenciana,Valencia/València,2 Semanas,80.0,91.0,0,9,45,1,2
2019,2,Hotel 4 Estrellas,Galicia,A Coruña,2 Semanas,62.0,61.0,0,11,0,1,2
2019,2,Hotel 4 Estrellas,Galicia,Lugo,2 Semanas,61.0,64.0,0,11,29,1,2
2019,2,Hotel 4 Estrellas,Galicia,Pontevedra,2 Semanas,70.0,69.0,0,11,36,1,2
2019,2,Hotel 4 Estrellas,Illes Balears,Illes Balears,2 Semanas,97.0,108.0,1,12,23,1,2
2019,2,Hotel 4 Estrellas,La Rioja,La Rioja,2 Semanas,73.0,91.0,0,13,25,1,2
2019,2,Hotel 4 Estrellas,País Vasco,Araba/Álava,2 Semanas,93.0,78.0,1,14,4,1,2
2019,2,Hotel 4 Estrellas,País Vasco,Bizkaia,2 Semanas,78.0,90.0,0,14,8,1,2
2019,2,Hotel 4 Estrellas,País Vasco,Gipuzkoa,2 Semanas,78.0,102.0,0,14,17,1,2
2019,2,Hotel 4 Estrellas,Principado de Asturias,Asturias,2 Semanas,60.0,67.0,0,15,5,1,2
2019,2,Hotel 4 Estrellas,Región de Murcia,Murcia,2 Semanas,67.0,67.0,0,16,31,1,2
2019,2,Hotel 5 Estrellas,Andalucía,Almería,2 Semanas,74.0,78.0,0,0,3,2,2
2019,2,Hotel 5 Estrellas,Andalucía,Cádiz,2 Semanas,105.0,117.0,1,0,15,2,2
2019,2,Hotel 5 Estrellas,Andalucía,Córdoba,2 Semanas,82.0,145.0,0,0,16,2,2
2019,2,Hotel 5 Estrellas,Andalucía,Granada,2 Semanas,124.0,138.0,1,0,19,2,2
2019,2,Hotel 5 Estrellas,Andalucía,Málaga,2 Semanas,172.0,185.0,1,0,32,2,2
2019,2,Hotel 5 Estrellas,Canarias,Las Palmas,2 Semanas,223.0,219.0,1,2,26,2,2
2019,2,Hotel 5 Estrellas,Cantabria,Cantabria,2 Semanas,84.0,102.0,0,3,10,2,2
2019,2,Hotel 5 Estrellas,Castilla - La Mancha,Toledo,2 Semanas,114.0,112.0,1,4,44,2,2
2019,2,Hotel 5 Estrellas,Castilla y León,Valladolid,2 Semanas,117.0,115.0,1,5,46,2,2
2019,2,Hotel 5 Estrellas,Cataluña,Barcelona,2 Semanas,208.0,231.0,1,6,7,2,2
2019,2,Hotel 5 Estrellas,Cataluña,Girona,2 Semanas,128.0,163.0,1,6,18,2,2
2019,2,Hotel 5 Estrellas,Cataluña,Lleida,2 Semanas,126.0,145.0,1,6,28,2,2
2019,2,Hotel 5 Estrellas,Comunidad Foral de Navarra,Navarra,2 Semanas,183.0,178.0,1,7,33,2,2
2019,2,Hotel 5 Estrellas,Comunidad de Madrid,Madrid,2 Semanas,219.0,207.0,1,8,30,2,2
2019,2,Hotel 5 Estrellas,Comunitat Valenciana,Alicante/Alacant,2 Semanas,139.0,171.0,1,9,2,2,2
2019,2,Hotel 5 Estrellas,Comunitat Valenciana,Valencia/València,2 Semanas,166.0,182.0,1,9,45,2,2
2019,2,Hotel 5 Estrellas,Galicia,A Coruña,2 Semanas,86.0,85.0,0,11,0,2,2
2019,2,Hotel 5 Estrellas,Galicia,Pontevedra,2 Semanas,105.0,110.0,1,11,36,2,2
2019,2,Hotel 5 Estrellas,Illes Balears,Illes Balears,2 Semanas,190.0,211.0,1,12,23,2,2
2019,2,Hotel 5 Estrellas,País Vasco,Araba/Álava,2 Semanas,79.0,70.0,0,14,4,2,2
2019,2,Hotel 5 Estrellas,País Vasco,Bizkaia,2 Semanas,114.0,119.0,1,14,8,2,2
2019,2,Hotel 5 Estrellas,Principado de Asturias,Asturias,2 Semanas,88.0,93.0,0,15,5,2,2
2019,2,Hotel 5 Estrellas,Región de Murcia,Murcia,2 Semanas,98.0,106.0,1,16,31,2,2
2019,2,Hotel 3 Estrellas,Andalucía,Almería,3 Meses,55.0,60.0,0,0,3,0,3
2019,2,Hotel 3 Estrellas,Andalucía,Cádiz,3 Meses,57.0,64.0,0,0,15,0,3
2019,2,Hotel 3 Estrellas,Andalucía,Córdoba,3 Meses,49.0,75.0,0,0,16,0,3
2019,2,Hotel 3 Estrellas,Andalucía,Granada,3 Meses,62.0,77.0,0,0,19,0,3
2019,2,Hotel 3 Estrellas,Andalucía,Huelva,3 Meses,41.0,44.0,0,0,21,0,3
2019,2,Hotel 3 Estrellas,Andalucía,Jaén,3 Meses,61.0,65.0,0,0,24,0,3
2019,2,Hotel 3 Estrellas,Andalucía,Málaga,3 Meses,60.0,67.0,0,0,32,0,3
2019,2,Hotel 3 Estrellas,Andalucía,Sevilla,3 Meses,62.0,81.0,0,0,40,0,3
2019,2,Hotel 3 Estrellas,Aragón,Zaragoza,3 Meses,62.0,58.0,0,1,48,0,3
2019,2,Hotel 3 Estrellas,Canarias,Las Palmas,3 Meses,98.0,100.0,1,2,26,0,3
2019,2,Hotel 3 Estrellas,Canarias,Santa Cruz de Tenerife,3 Meses,98.0,99.0,1,2,38,0,3
2019,2,Hotel 3 Estrellas,Cantabria,Cantabria,3 Meses,82.0,76.0,0,3,10,0,3
2019,2,Hotel 3 Estrellas,Castilla - La Mancha,Toledo,3 Meses,49.0,78.0,0,4,44,0,3
2019,2,Hotel 3 Estrellas,Castilla y León,Valladolid,3 Meses,59.0,61.0,0,5,46,0,3
2019,2,Hotel 3 Estrellas,Cataluña,Barcelona,3 Meses,70.0,90.0,0,6,7,0,3
2019,2,Hotel 3 Estrellas,Cataluña,Girona,3 Meses,101.0,102.0,1,6,18,0,3
2019,2,Hotel 3 Estrellas,Cataluña,Lleida,3 Meses,50.0,50.0,0,6,28,0,3
2019,2,Hotel 3 Estrellas,Cataluña,Tarragona,3 Meses,61.0,63.0,0,6,42,0,3
2019,2,Hotel 3 Estrellas,Comunidad Foral de Navarra,Navarra,3 Meses,62.0,69.0,0,7,33,0,3
2019,2,Hotel 3 Estrellas,Comunidad de Madrid,Madrid,3 Meses,85.0,101.0,0,8,30,0,3
2019,2,Hotel 3 Estrellas,Comunitat Valenciana,Alicante/Alacant,3 Meses,59.0,64.0,0,9,2,0,3
2019,2,Hotel 3 Estrellas,Comunitat Valenciana,Castellón/Castelló,3 Meses,49.0,56.0,0,9,11,0,3
2019,2,Hotel 3 Estrellas,Comunitat Valenciana,Valencia/València,3 Meses,61.0,68.0,0,9,45,0,3
2019,2,Hotel 3 Estrellas,Galicia,A Coruña,3 Meses,48.0,53.0,0,11,0,0,3
2019,2,Hotel 3 Estrellas,Galicia,Lugo,3 Meses,51.0,54.0,0,11,29,0,3
2019,2,Hotel 3 Estrellas,Galicia,Pontevedra,3 Meses,51.0,52.0,0,11,36,0,3
2019,2,Hotel 3 Estrellas,Illes Balears,Illes Balears,3 Meses,99.0,104.0,1,12,23,0,3
2019,2,Hotel 3 Estrellas,La Rioja,La Rioja,3 Meses,59.0,70.0,0,13,25,0,3
2019,2,Hotel 3 Estrellas,País Vasco,Araba/Álava,3 Meses,66.0,70.0,0,14,4,0,3
2019,2,Hotel 3 Estrellas,País Vasco,Bizkaia,3 Meses,73.0,82.0,0,14,8,0,3
2019,2,Hotel 3 Estrellas,País Vasco,Gipuzkoa,3 Meses,74.0,80.0,0,14,17,0,3
2019,2,Hotel 3 Estrellas,Principado de Asturias,Asturias,3 Meses,56.0,59.0,0,15,5,0,3
2019,2,Hotel 3 Estrellas,Región de Murcia,Murcia,3 Meses,54.0,55.0,0,16,31,0,3
2019,2,Hotel 4 Estrellas,Andalucía,Almería,3 Meses,53.0,55.0,0,0,3,1,3
2019,2,Hotel 4 Estrellas,Andalucía,Cádiz,3 Meses,71.0,75.0,0,0,15,1,3
2019,2,Hotel 4 Estrellas,Andalucía,Córdoba,3 Meses,69.0,95.0,0,0,16,1,3
2019,2,Hotel 4 Estrellas,Andalucía,Granada,3 Meses,92.0,109.0,1,0,19,1,3
2019,2,Hotel 4 Estrellas,Andalucía,Huelva,3 Meses,141.0,131.0,1,0,21,1,3
2019,2,Hotel 4 Estrellas,Andalucía,Jaén,3 Meses,70.0,67.0,0,0,24,1,3
2019,2,Hotel 4 Estrellas,Andalucía,Málaga,3 Meses,87.0,95.0,0,0,32,1,3
2019,2,Hotel 4 Estrellas,Andalucía,Sevilla,3 Meses,84.0,105.0,0,0,40,1,3
2019,2,Hotel 4 Estrellas,Aragón,Zaragoza,3 Meses,85.0,75.0,0,1,48,1,3
2019,2,Hotel 4 Estrellas,Canarias,Las Palmas,3 Meses,154.0,155.0,1,2,26,1,3
2019,2,Hotel 4 Estrellas,Canarias,Santa Cruz de Tenerife,3 Meses,135.0,139.0,1,2,38,1,3
2019,2,Hotel 4 Estrellas,Cantabria,Cantabria,3 Meses,66.0,66.0,0,3,10,1,3
2019,2,Hotel 4 Estrellas,Castilla - La Mancha,Toledo,3 Meses,63.0,85.0,0,4,44,1,3
2019,2,Hotel 4 Estrellas,Castilla y León,Valladolid,3 Meses,65.0,69.0,0,5,46,1,3
2019,2,Hotel 4 Estrellas,Cataluña,Barcelona,3 Meses,90.0,107.0,1,6,7,1,3
2019,2,Hotel 4 Estrellas,Cataluña,Girona,3 Meses,89.0,107.0,0,6,18,1,3
2019,2,Hotel 4 Estrellas,Cataluña,Lleida,3 Meses,62.0,54.0,0,6,28,1,3
